year,month,day,latitude,longitude,dhw,sst
2017,1,1,32.525,24.825,0.0,18.01
2017,1,2,32.525,24.825,0.0,17.91
2017,1,3,32.525,24.825,0.0,17.84
2017,1,4,32.525,24.825,0.0,17.93
2017,1,5,32.525,24.825,0.0,17.91
2017,1,6,32.525,24.825,0.0,17.900000000000002
2017,1,7,32.525,24.825,0.0,17.78
2017,1,8,32.525,24.825,0.0,17.43
2017,1,9,32.525,24.825,0.0,17.42
2017,1,10,32.525,24.825,0.0,17.39
2017,1,11,32.525,24.825,0.0,17.490000000000002
2017,1,12,32.525,24.825,0.0,17.38
2017,1,13,32.525,24.825,0.0,17.37
2017,1,14,32.525,24.825,0.0,17.39
2017,1,15,32.525,24.825,0.0,17.45
2017,1,16,32.525,24.825,0.0,17.17
2017,1,17,32.525,24.825,0.0,16.93
2017,1,18,32.525,24.825,0.0,17.27
2017,1,19,32.525,24.825,0.0,17.38
2017,1,20,32.525,24.825,0.0,17.34
2017,1,21,32.525,24.825,0.0,17.36
2017,1,22,32.525,24.825,0.0,17.16
2017,1,23,32.525,24.825,0.0,17.150000000000002
2017,1,24,32.525,24.825,0.0,16.81
2017,1,25,32.525,24.825,0.0,16.77
2017,1,26,32.525,24.825,0.0,16.95
2017,1,27,32.525,24.825,0.0,17.04
2017,1,28,32.525,24.825,0.0,16.93
2017,1,29,32.525,24.825,0.0,16.78
2017,1,30,32.525,24.825,0.0,16.98
2017,1,31,32.525,24.825,0.0,17.02
2017,2,1,32.525,24.825,0.0,17.09
2017,2,2,32.525,24.825,0.0,17.28
2017,2,3,32.525,24.825,0.0,17.21
2017,2,4,32.525,24.825,0.0,16.98
2017,2,5,32.525,24.825,0.0,17.42
2017,2,6,32.525,24.825,0.0,17.53
2017,2,7,32.525,24.825,0.0,16.95
2017,2,8,32.525,24.825,0.0,17.14
2017,2,9,32.525,24.825,0.0,17.3
2017,2,10,32.525,24.825,0.0,17.19
2017,2,11,32.525,24.825,0.0,17.240000000000002
2017,2,12,32.525,24.825,0.0,17.28
2017,2,13,32.525,24.825,0.0,17.23
2017,2,14,32.525,24.825,0.0,17.06
2017,2,15,32.525,24.825,0.0,16.95
2017,2,16,32.525,24.825,0.0,16.61
2017,2,17,32.525,24.825,0.0,16.69
2017,2,18,32.525,24.825,0.0,16.59
2017,2,19,32.525,24.825,0.0,16.78
2017,2,20,32.525,24.825,0.0,16.81
2017,2,21,32.525,24.825,0.0,16.82
2017,2,22,32.525,24.825,0.0,16.8
2017,2,23,32.525,24.825,0.0,16.9
2017,2,24,32.525,24.825,0.0,16.76
2017,2,25,32.525,24.825,0.0,16.88
2017,2,26,32.525,24.825,0.0,16.84
2017,2,27,32.525,24.825,0.0,16.63
2017,2,28,32.525,24.825,0.0,16.21
2017,3,1,32.525,24.825,0.0,16.28
2017,3,2,32.525,24.825,0.0,16.69
2017,3,3,32.525,24.825,0.0,16.86
2017,3,4,32.525,24.825,0.0,17.04
2017,3,5,32.525,24.825,0.0,17.02
2017,3,6,32.525,24.825,0.0,16.92
2017,3,7,32.525,24.825,0.0,16.92
2017,3,8,32.525,24.825,0.0,16.76
2017,3,9,32.525,24.825,0.0,16.57
2017,3,10,32.525,24.825,0.0,16.75
2017,3,11,32.525,24.825,0.0,16.8
2017,3,12,32.525,24.825,0.0,16.8
2017,3,13,32.525,24.825,0.0,16.67
2017,3,14,32.525,24.825,0.0,16.56
2017,3,15,32.525,24.825,0.0,16.740000000000002
2017,3,16,32.525,24.825,0.0,16.67
2017,3,17,32.525,24.825,0.0,16.63
