year,month,day,latitude,longitude,dhw,sst
2006,1,1,-18.175,147.425,0.0,28.51
2006,1,2,-18.175,147.425,0.0,28.67
2006,1,3,-18.175,147.425,0.0,28.38
2006,1,4,-18.175,147.425,0.0,28.77
2006,1,5,-18.175,147.425,0.0,28.76
2006,1,6,-18.175,147.425,0.0,28.91
2006,1,7,-18.175,147.425,0.0,29.1
2006,1,8,-18.175,147.425,0.0,28.39
2006,1,9,-18.175,147.425,0.0,28.6
2006,1,10,-18.175,147.425,0.0,28.53
2006,1,11,-18.175,147.425,0.0,28.580000000000002
2006,1,12,-18.175,147.425,0.0,28.46
2006,1,13,-18.175,147.425,0.0,28.27
2006,1,14,-18.175,147.425,0.0,28.39
2006,1,15,-18.175,147.425,0.0,28.75
2006,1,16,-18.175,147.425,0.0,28.7
2006,1,17,-18.175,147.425,0.0,28.8
2006,1,18,-18.175,147.425,0.0,28.89
2006,1,19,-18.175,147.425,0.0,29.05
2006,1,20,-18.175,147.425,0.0,29.330000000000002
2006,1,21,-18.175,147.425,0.0,29.28
2006,1,22,-18.175,147.425,0.0,29.150000000000002
2006,1,23,-18.175,147.425,0.0,29.03
2006,1,24,-18.175,147.425,0.0,29.060000000000002
2006,1,25,-18.175,147.425,0.0,28.94
2006,1,26,-18.175,147.425,0.0,28.96
2006,1,27,-18.175,147.425,0.0,28.97
2006,1,28,-18.175,147.425,0.0,28.95
2006,1,29,-18.175,147.425,0.0,28.91
2006,1,30,-18.175,147.425,0.0,28.990000000000002
2006,1,31,-18.175,147.425,0.0,29.35
2006,2,1,-18.175,147.425,0.0,29.36
2006,2,2,-18.175,147.425,0.14,29.51
2006,2,3,-18.175,147.425,0.14,29.44
2006,2,4,-18.175,147.425,0.14,29.25
2006,2,5,-18.175,147.425,0.14,29.41
2006,2,6,-18.175,147.425,0.14,29.36
2006,2,7,-18.175,147.425,0.32,29.72
2006,2,8,-18.175,147.425,0.46,29.5
2006,2,9,-18.175,147.425,0.46,29.39
2006,2,10,-18.175,147.425,0.46,29.32
2006,2,11,-18.175,147.425,0.61,29.55
2006,2,12,-18.175,147.425,0.78,29.69
2006,2,13,-18.175,147.425,0.9500000000000001,29.67
2006,2,14,-18.175,147.425,0.9500000000000001,29.22
2006,2,15,-18.175,147.425,0.9500000000000001,29.150000000000002
2006,2,16,-18.175,147.425,0.9500000000000001,28.98
2006,2,17,-18.175,147.425,0.9500000000000001,28.990000000000002
2006,2,18,-18.175,147.425,0.9500000000000001,28.990000000000002
2006,2,19,-18.175,147.425,0.9500000000000001,29.19
2006,2,20,-18.175,147.425,0.9500000000000001,29.1
2006,2,21,-18.175,147.425,0.9500000000000001,29.150000000000002
2006,2,22,-18.175,147.425,0.9500000000000001,29.12
2006,2,23,-18.175,147.425,0.9500000000000001,28.87
2006,2,24,-18.175,147.425,0.9500000000000001,28.89
2006,2,25,-18.175,147.425,0.9500000000000001,28.75
2006,2,26,-18.175,147.425,0.9500000000000001,28.61
2006,2,27,-18.175,147.425,0.9500000000000001,28.490000000000002
