year,month,day,latitude,longitude,dhw,sst
2016,1,1,8.575,119.575,0.0,28.0
2016,1,2,8.575,119.575,0.0,27.96
2016,1,3,8.575,119.575,0.0,27.97
2016,1,4,8.575,119.575,0.0,27.810000000000002
2016,1,5,8.575,119.575,0.0,28.080000000000002
2016,1,6,8.575,119.575,0.0,28.02
2016,1,7,8.575,119.575,0.0,28.17
2016,1,8,8.575,119.575,0.0,28.35
2016,1,9,8.575,119.575,0.0,28.76
2016,1,10,8.575,119.575,0.0,28.59
2016,1,11,8.575,119.575,0.0,28.13
2016,1,12,8.575,119.575,0.0,28.39
2016,1,13,8.575,119.575,0.0,28.35
2016,1,14,8.575,119.575,0.0,28.64
2016,1,15,8.575,119.575,0.0,28.5
2016,1,16,8.575,119.575,0.0,28.490000000000002
2016,1,17,8.575,119.575,0.0,28.59
2016,1,18,8.575,119.575,0.0,28.830000000000002
2016,1,19,8.575,119.575,0.0,28.79
2016,1,20,8.575,119.575,0.0,28.45
2016,1,21,8.575,119.575,0.0,28.2
2016,1,22,8.575,119.575,0.0,28.03
2016,1,23,8.575,119.575,0.0,28.28
2016,1,24,8.575,119.575,0.0,28.1
2016,1,25,8.575,119.575,0.0,27.97
2016,1,26,8.575,119.575,0.0,27.52
2016,1,27,8.575,119.575,0.0,27.13
2016,1,28,8.575,119.575,0.0,27.7
2016,1,29,8.575,119.575,0.0,27.6
2016,1,30,8.575,119.575,0.0,27.94
2016,1,31,8.575,119.575,0.0,27.55
2016,2,1,8.575,119.575,0.0,27.35
2016,2,2,8.575,119.575,0.0,27.560000000000002
2016,2,3,8.575,119.575,0.0,27.62
2016,2,4,8.575,119.575,0.0,27.44
2016,2,5,8.575,119.575,0.0,27.82
2016,2,6,8.575,119.575,0.0,27.55
2016,2,7,8.575,119.575,0.0,27.68
2016,2,8,8.575,119.575,0.0,27.76
2016,2,9,8.575,119.575,0.0,27.400000000000002
2016,2,10,8.575,119.575,0.0,27.43
2016,2,11,8.575,119.575,0.0,27.28
2016,2,12,8.575,119.575,0.0,27.400000000000002
2016,2,13,8.575,119.575,0.0,27.45
2016,2,14,8.575,119.575,0.0,27.580000000000002
2016,2,15,8.575,119.575,0.0,27.39
2016,2,16,8.575,119.575,0.0,27.03
2016,2,17,8.575,119.575,0.0,27.21
2016,2,18,8.575,119.575,0.0,27.3
2016,2,19,8.575,119.575,0.0,27.6
2016,2,20,8.575,119.575,0.0,27.7
2016,2,21,8.575,119.575,0.0,28.07
2016,2,22,8.575,119.575,0.0,28.12
2016,2,23,8.575,119.575,0.0,27.82
2016,2,24,8.575,119.575,0.0,27.8
2016,2,25,8.575,119.575,0.0,27.66
2016,2,26,8.575,119.575,0.0,27.7
2016,2,27,8.575,119.575,0.0,27.22
2016,2,28,8.575,119.575,0.0,27.11
2016,2,29,8.575,119.575,0.0,27.47
2016,3,1,8.575,119.575,0.0,27.42
2016,3,2,8.575,119.575,0.0,27.48
2016,3,3,8.575,119.575,0.0,27.47
2016,3,4,8.575,119.575,0.0,27.53
2016,3,5,8.575,119.575,0.0,27.75
2016,3,6,8.575,119.575,0.0,28.01
2016,3,7,8.575,119.575,0.0,28.080000000000002
2016,3,8,8.575,119.575,0.0,28.11
2016,3,9,8.575,119.575,0.0,28.37
2016,3,10,8.575,119.575,0.0,28.580000000000002
2016,3,11,8.575,119.575,0.0,28.47
2016,3,12,8.575,119.575,0.0,28.53
2016,3,13,8.575,119.575,0.0,28.46
2016,3,14,8.575,119.575,0.0,28.76
2016,3,15,8.575,119.575,0.0,28.830000000000002
2016,3,16,8.575,119.575,0.0,28.71
2016,3,17,8.575,119.575,0.0,28.94
2016,3,18,8.575,119.575,0.0,28.95
2016,3,19,8.575,119.575,0.0,29.150000000000002
2016,3,20,8.575,119.575,0.0,28.89
2016,3,21,8.575,119.575,0.0,29.04
2016,3,22,8.575,119.575,0.0,29.12
2016,3,23,8.575,119.575,0.0,29.53
2016,3,24,8.575,119.575,0.0,29.42
2016,3,25,8.575,119.575,0.0,29.22
2016,3,26,8.575,119.575,0.0,29.23
2016,3,27,8.575,119.575,0.0,29.0
2016,3,28,8.575,119.575,0.0,28.85
2016,3,29,8.575,119.575,0.0,28.830000000000002
2016,3,30,8.575,119.575,0.0,28.8
2016,3,31,8.575,119.575,0.0,28.78
2016,4,1,8.575,119.575,0.0,28.79
2016,4,2,8.575,119.575,0.0,29.0
2016,4,3,8.575,119.575,0.0,28.78
2016,4,4,8.575,119.575,0.0,28.93
2016,4,5,8.575,119.575,0.0,29.18
2016,4,6,8.575,119.575,0.0,29.21
2016,4,7,8.575,119.575,0.0,29.26
2016,4,8,8.575,119.575,0.0,29.150000000000002
2016,4,9,8.575,119.575,0.0,29.150000000000002
2016,4,10,8.575,119.575,0.0,29.44
2016,4,11,8.575,119.575,0.0,29.5
2016,4,12,8.575,119.575,0.0,29.7
2016,4,13,8.575,119.575,0.0,29.79
2016,4,14,8.575,119.575,0.0,30.17
2016,4,15,8.575,119.575,0.0,30.03
2016,4,16,8.575,119.575,0.0,30.18
2016,4,17,8.575,119.575,0.0,29.650000000000002
2016,4,18,8.575,119.575,0.0,29.59
2016,4,19,8.575,119.575,0.0,29.44
2016,4,20,8.575,119.575,0.0,29.29
2016,4,21,8.575,119.575,0.0,29.46
2016,4,22,8.575,119.575,0.0,29.77
2016,4,23,8.575,119.575,0.0,29.93
2016,4,24,8.575,119.575,0.0,29.490000000000002
2016,4,25,8.575,119.575,0.0,29.54
2016,4,26,8.575,119.575,0.0,29.47
2016,4,27,8.575,119.575,0.0,29.87
2016,4,28,8.575,119.575,0.0,30.310000000000002
2016,4,29,8.575,119.575,0.15,30.61
2016,4,30,8.575,119.575,0.31,30.67
2016,5,1,8.575,119.575,0.48,30.79
2016,5,2,8.575,119.575,0.48,30.310000000000002
2016,5,3,8.575,119.575,0.48,30.39
2016,5,4,8.575,119.575,0.48,30.25
2016,5,5,8.575,119.575,0.48,30.07
2016,5,6,8.575,119.575,0.67,30.86
2016,5,7,8.575,119.575,0.67,30.07
2016,5,8,8.575,119.575,0.67,30.310000000000002
2016,5,9,8.575,119.575,0.67,30.26
2016,5,10,8.575,119.575,0.67,30.29
2016,5,11,8.575,119.575,0.67,30.37
2016,5,12,8.575,119.575,0.67,30.13
2016,5,13,8.575,119.575,0.67,30.42
2016,5,14,8.575,119.575,0.81,30.57
2016,5,15,8.575,119.575,0.81,30.16
2016,5,16,8.575,119.575,0.81,29.97
2016,5,17,8.575,119.575,0.81,30.18
2016,5,18,8.575,119.575,0.97,30.62
2016,5,19,8.575,119.575,1.1400000000000001,30.78
2016,5,20,8.575,119.575,1.32,30.8
2016,5,21,8.575,119.575,1.49,30.740000000000002
2016,5,22,8.575,119.575,1.6500000000000001,30.7
2016,5,23,8.575,119.575,1.6500000000000001,30.47
2016,5,24,8.575,119.575,1.82,30.77
2016,5,25,8.575,119.575,1.82,30.37
2016,5,26,8.575,119.575,1.82,30.400000000000002
2016,5,27,8.575,119.575,1.98,30.68
2016,5,28,8.575,119.575,1.98,30.41
2016,5,29,8.575,119.575,1.98,30.51
2016,5,30,8.575,119.575,2.14,30.67
2016,5,31,8.575,119.575,2.14,30.21
2016,6,1,8.575,119.575,2.14,30.51
2016,6,2,8.575,119.575,2.31,30.77
2016,6,3,8.575,119.575,2.47,30.66
2016,6,4,8.575,119.575,2.47,30.42
2016,6,5,8.575,119.575,2.63,30.650000000000002
2016,6,6,8.575,119.575,2.7800000000000002,30.67
2016,6,7,8.575,119.575,2.97,30.830000000000002
2016,6,8,8.575,119.575,3.13,30.7
2016,6,9,8.575,119.575,3.2800000000000002,30.61
2016,6,10,8.575,119.575,3.2800000000000002,30.18
2016,6,11,8.575,119.575,3.2800000000000002,30.34
2016,6,12,8.575,119.575,3.2800000000000002,30.3
2016,6,13,8.575,119.575,3.2800000000000002,30.54
2016,6,14,8.575,119.575,3.45,30.73
2016,6,15,8.575,119.575,3.66,31.03
2016,6,16,8.575,119.575,3.91,31.32
2016,6,17,8.575,119.575,4.14,31.21
2016,6,18,8.575,119.575,4.3500000000000005,30.990000000000002
2016,6,19,8.575,119.575,4.3500000000000005,30.2
2016,6,20,8.575,119.575,4.3500000000000005,29.8
2016,6,21,8.575,119.575,4.3500000000000005,30.150000000000002
2016,6,22,8.575,119.575,4.3500000000000005,30.38
2016,6,23,8.575,119.575,4.3500000000000005,29.85
2016,6,24,8.575,119.575,4.3500000000000005,29.82
2016,6,25,8.575,119.575,4.3500000000000005,29.41
2016,6,26,8.575,119.575,4.3500000000000005,29.27
2016,6,27,8.575,119.575,4.3500000000000005,29.3
2016,6,28,8.575,119.575,4.3500000000000005,29.400000000000002
2016,6,29,8.575,119.575,4.3500000000000005,29.61
2016,6,30,8.575,119.575,4.3500000000000005,29.490000000000002
2016,7,1,8.575,119.575,4.3500000000000005,29.68
2016,7,2,8.575,119.575,4.3500000000000005,29.57
2016,7,3,8.575,119.575,4.3500000000000005,29.89
2016,7,4,8.575,119.575,4.3500000000000005,29.73
2016,7,5,8.575,119.575,4.3500000000000005,29.75
2016,7,6,8.575,119.575,4.3500000000000005,29.77
2016,7,7,8.575,119.575,4.3500000000000005,29.7
2016,7,8,8.575,119.575,4.3500000000000005,29.78
2016,7,9,8.575,119.575,4.3500000000000005,29.28
2016,7,10,8.575,119.575,4.3500000000000005,29.5
2016,7,11,8.575,119.575,4.3500000000000005,29.39
2016,7,12,8.575,119.575,4.3500000000000005,29.55
2016,7,13,8.575,119.575,4.3500000000000005,29.8
