year,month,day,latitude,longitude,dhw,sst
2021,1,1,-18.175,147.425,0.0,28.91
2021,1,2,-18.175,147.425,0.0,29.27
2021,1,3,-18.175,147.425,0.0,29.0
2021,1,4,-18.175,147.425,0.0,29.16
2021,1,5,-18.175,147.425,0.0,29.2
2021,1,6,-18.175,147.425,0.0,29.23
2021,1,7,-18.175,147.425,0.0,29.46
2021,1,8,-18.175,147.425,0.0,29.27
2021,1,9,-18.175,147.425,0.15,29.54
2021,1,10,-18.175,147.425,0.15,29.48
2021,1,11,-18.175,147.425,0.15,29.39
2021,1,12,-18.175,147.425,0.15,29.330000000000002
2021,1,13,-18.175,147.425,0.15,29.150000000000002
2021,1,14,-18.175,147.425,0.15,29.23
2021,1,15,-18.175,147.425,0.15,29.2
2021,1,16,-18.175,147.425,0.15,29.060000000000002
2021,1,17,-18.175,147.425,0.15,28.68
2021,1,18,-18.175,147.425,0.15,28.75
2021,1,19,-18.175,147.425,0.15,28.87
2021,1,20,-18.175,147.425,0.15,28.85
2021,1,21,-18.175,147.425,0.15,28.61
2021,1,22,-18.175,147.425,0.15,28.6
2021,1,23,-18.175,147.425,0.15,28.47
2021,1,24,-18.175,147.425,0.15,28.41
2021,1,25,-18.175,147.425,0.15,28.45
2021,1,26,-18.175,147.425,0.15,28.560000000000002
2021,1,27,-18.175,147.425,0.15,28.7
2021,1,28,-18.175,147.425,0.15,28.73
2021,1,29,-18.175,147.425,0.15,28.57
2021,1,30,-18.175,147.425,0.15,28.62
2021,1,31,-18.175,147.425,0.15,28.580000000000002
2021,2,1,-18.175,147.425,0.15,28.57
2021,2,2,-18.175,147.425,0.15,28.66
2021,2,3,-18.175,147.425,0.15,28.68
2021,2,4,-18.175,147.425,0.15,28.830000000000002
2021,2,5,-18.175,147.425,0.15,28.900000000000002
2021,2,6,-18.175,147.425,0.15,29.11
2021,2,7,-18.175,147.425,0.15,29.22
2021,2,8,-18.175,147.425,0.15,29.47
2021,2,9,-18.175,147.425,0.15,29.38
2021,2,10,-18.175,147.425,0.15,29.35
2021,2,11,-18.175,147.425,0.15,29.29
2021,2,12,-18.175,147.425,0.15,29.19
2021,2,13,-18.175,147.425,0.15,29.35
2021,2,14,-18.175,147.425,0.31,29.62
2021,2,15,-18.175,147.425,0.45,29.5
2021,2,16,-18.175,147.425,0.45,29.34
2021,2,17,-18.175,147.425,0.45,29.25
2021,2,18,-18.175,147.425,0.45,29.060000000000002
2021,2,19,-18.175,147.425,0.45,28.95
2021,2,20,-18.175,147.425,0.45,28.68
2021,2,21,-18.175,147.425,0.45,28.77
2021,2,22,-18.175,147.425,0.45,29.080000000000002
2021,2,23,-18.175,147.425,0.45,29.42
2021,2,24,-18.175,147.425,0.45,29.37
2021,2,25,-18.175,147.425,0.45,29.17
2021,2,26,-18.175,147.425,0.45,29.11
2021,2,27,-18.175,147.425,0.45,28.91
2021,2,28,-18.175,147.425,0.45,28.810000000000002
2021,3,1,-18.175,147.425,0.45,28.650000000000002
2021,3,2,-18.175,147.425,0.45,28.55
2021,3,3,-18.175,147.425,0.45,28.59
2021,3,4,-18.175,147.425,0.45,28.330000000000002
2021,3,5,-18.175,147.425,0.45,28.25
2021,3,6,-18.175,147.425,0.45,28.2
2021,3,7,-18.175,147.425,0.45,28.29
2021,3,8,-18.175,147.425,0.45,28.32
2021,3,9,-18.175,147.425,0.45,28.29
2021,3,10,-18.175,147.425,0.45,28.3
2021,3,11,-18.175,147.425,0.45,28.34
2021,3,12,-18.175,147.425,0.45,28.3
2021,3,13,-18.175,147.425,0.45,28.310000000000002
2021,3,14,-18.175,147.425,0.45,28.310000000000002
2021,3,15,-18.175,147.425,0.45,28.35
2021,3,16,-18.175,147.425,0.45,28.36
2021,3,17,-18.175,147.425,0.45,28.45
2021,3,18,-18.175,147.425,0.45,28.47
2021,3,19,-18.175,147.425,0.45,28.64
2021,3,20,-18.175,147.425,0.45,28.6
2021,3,21,-18.175,147.425,0.45,28.8
2021,3,22,-18.175,147.425,0.45,28.88
2021,3,23,-18.175,147.425,0.45,28.63
2021,3,24,-18.175,147.425,0.45,28.93
2021,3,25,-18.175,147.425,0.45,29.02
2021,3,26,-18.175,147.425,0.45,28.95
2021,3,27,-18.175,147.425,0.45,28.92
2021,3,28,-18.175,147.425,0.45,28.6
2021,3,29,-18.175,147.425,0.45,28.48
2021,3,30,-18.175,147.425,0.45,28.39
2021,3,31,-18.175,147.425,0.45,28.25
2021,4,1,-18.175,147.425,0.45,28.04
2021,4,2,-18.175,147.425,0.45,27.78
2021,4,3,-18.175,147.425,0.3,27.79
2021,4,4,-18.175,147.425,0.3,27.73
2021,4,5,-18.175,147.425,0.3,27.42
2021,4,6,-18.175,147.425,0.3,27.5
2021,4,7,-18.175,147.425,0.3,27.64
2021,4,8,-18.175,147.425,0.3,27.71
2021,4,9,-18.175,147.425,0.3,27.72
2021,4,10,-18.175,147.425,0.3,27.86
2021,4,11,-18.175,147.425,0.3,27.85
2021,4,12,-18.175,147.425,0.3,27.82
2021,4,13,-18.175,147.425,0.3,27.7
2021,4,14,-18.175,147.425,0.3,27.63
2021,4,15,-18.175,147.425,0.3,27.650000000000002
2021,4,16,-18.175,147.425,0.3,27.53
2021,4,17,-18.175,147.425,0.3,27.43
2021,4,18,-18.175,147.425,0.3,27.43
2021,4,19,-18.175,147.425,0.3,27.490000000000002
2021,4,20,-18.175,147.425,0.3,27.330000000000002
2021,4,21,-18.175,147.425,0.3,27.61
2021,4,22,-18.175,147.425,0.3,27.45
2021,4,23,-18.175,147.425,0.3,27.27
2021,4,24,-18.175,147.425,0.3,27.22
2021,4,25,-18.175,147.425,0.3,27.240000000000002
2021,4,26,-18.175,147.425,0.3,26.91
2021,4,27,-18.175,147.425,0.3,26.73
2021,4,28,-18.175,147.425,0.3,26.740000000000002
2021,4,29,-18.175,147.425,0.3,26.68
2021,4,30,-18.175,147.425,0.3,26.650000000000002
2021,5,1,-18.175,147.425,0.3,26.53
2021,5,2,-18.175,147.425,0.3,26.55
2021,5,3,-18.175,147.425,0.3,26.490000000000002
2021,5,4,-18.175,147.425,0.3,26.52
2021,5,5,-18.175,147.425,0.3,26.71
2021,5,6,-18.175,147.425,0.3,26.71
2021,5,7,-18.175,147.425,0.3,26.66
2021,5,8,-18.175,147.425,0.3,26.66
2021,5,9,-18.175,147.425,0.14,26.650000000000002
2021,5,10,-18.175,147.425,0.0,26.490000000000002
2021,5,11,-18.175,147.425,0.0,26.71
2021,5,12,-18.175,147.425,0.0,26.77
2021,5,13,-18.175,147.425,0.0,26.64
2021,5,14,-18.175,147.425,0.0,26.77
2021,5,15,-18.175,147.425,0.0,26.76
2021,5,16,-18.175,147.425,0.0,26.580000000000002
2021,5,17,-18.175,147.425,0.0,26.45
2021,5,18,-18.175,147.425,0.0,26.36
2021,5,19,-18.175,147.425,0.0,26.18
2021,5,20,-18.175,147.425,0.0,26.060000000000002
2021,5,21,-18.175,147.425,0.0,26.16
2021,5,22,-18.175,147.425,0.0,26.05
2021,5,23,-18.175,147.425,0.0,26.12
2021,5,24,-18.175,147.425,0.0,25.990000000000002
2021,5,25,-18.175,147.425,0.0,26.0
2021,5,26,-18.175,147.425,0.0,25.97
2021,5,27,-18.175,147.425,0.0,25.8
2021,5,28,-18.175,147.425,0.0,25.91
2021,5,29,-18.175,147.425,0.0,25.84
2021,5,30,-18.175,147.425,0.0,25.92
2021,5,31,-18.175,147.425,0.0,25.84
2021,6,1,-18.175,147.425,0.0,25.78
2021,6,2,-18.175,147.425,0.0,25.84
2021,6,3,-18.175,147.425,0.0,25.69
2021,6,4,-18.175,147.425,0.0,25.92
2021,6,5,-18.175,147.425,0.0,25.900000000000002
2021,6,6,-18.175,147.425,0.0,25.67
2021,6,7,-18.175,147.425,0.0,25.53
2021,6,8,-18.175,147.425,0.0,25.580000000000002
2021,6,9,-18.175,147.425,0.0,25.45
2021,6,10,-18.175,147.425,0.0,25.43
2021,6,11,-18.175,147.425,0.0,25.21
2021,6,12,-18.175,147.425,0.0,25.150000000000002
2021,6,13,-18.175,147.425,0.0,25.240000000000002
2021,6,14,-18.175,147.425,0.0,25.560000000000002
2021,6,15,-18.175,147.425,0.0,25.61
2021,6,16,-18.175,147.425,0.0,25.63
2021,6,17,-18.175,147.425,0.0,25.71
2021,6,18,-18.175,147.425,0.0,25.490000000000002
2021,6,19,-18.175,147.425,0.0,25.3
2021,6,20,-18.175,147.425,0.0,25.330000000000002
2021,6,21,-18.175,147.425,0.0,25.52
2021,6,22,-18.175,147.425,0.0,25.580000000000002
2021,6,23,-18.175,147.425,0.0,25.54
2021,6,24,-18.175,147.425,0.0,25.560000000000002
2021,6,25,-18.175,147.425,0.0,25.57
2021,6,26,-18.175,147.425,0.0,25.5
2021,6,27,-18.175,147.425,0.0,25.36
2021,6,28,-18.175,147.425,0.0,25.17
2021,6,29,-18.175,147.425,0.0,25.18
2021,6,30,-18.175,147.425,0.0,25.13
2021,7,1,-18.175,147.425,0.0,25.04
2021,7,2,-18.175,147.425,0.0,25.07
2021,7,3,-18.175,147.425,0.0,25.03
2021,7,4,-18.175,147.425,0.0,25.150000000000002
2021,7,5,-18.175,147.425,0.0,24.990000000000002
2021,7,6,-18.175,147.425,0.0,24.93
2021,7,7,-18.175,147.425,0.0,24.990000000000002
2021,7,8,-18.175,147.425,0.0,24.98
2021,7,9,-18.175,147.425,0.0,25.080000000000002
2021,7,10,-18.175,147.425,0.0,25.12
