year,month,day,latitude,longitude,dhw,sst
2002,1,1,32.525,24.825,0.0,18.39
2002,1,2,32.525,24.825,0.0,18.490000000000002
2002,1,3,32.525,24.825,0.0,18.2
2002,1,4,32.525,24.825,0.0,17.97
2002,1,5,32.525,24.825,0.0,17.5
2002,1,6,32.525,24.825,0.0,17.44
2002,1,7,32.525,24.825,0.0,17.38
2002,1,8,32.525,24.825,0.0,17.43
2002,1,9,32.525,24.825,0.0,17.39
2002,1,10,32.525,24.825,0.0,17.32
2002,1,11,32.525,24.825,0.0,17.29
2002,1,12,32.525,24.825,0.0,17.05
2002,1,13,32.525,24.825,0.0,17.05
2002,1,14,32.525,24.825,0.0,17.28
2002,1,15,32.525,24.825,0.0,17.35
2002,1,16,32.525,24.825,0.0,17.43
2002,1,17,32.525,24.825,0.0,17.43
2002,1,18,32.525,24.825,0.0,17.5
2002,1,19,32.525,24.825,0.0,17.45
2002,1,20,32.525,24.825,0.0,17.28
2002,1,21,32.525,24.825,0.0,17.16
2002,1,22,32.525,24.825,0.0,17.07
2002,1,23,32.525,24.825,0.0,17.05
2002,1,24,32.525,24.825,0.0,17.330000000000002
2002,1,25,32.525,24.825,0.0,17.35
2002,1,26,32.525,24.825,0.0,17.330000000000002
2002,1,27,32.525,24.825,0.0,17.34
2002,1,28,32.525,24.825,0.0,17.2
2002,1,29,32.525,24.825,0.0,17.23
2002,1,30,32.525,24.825,0.0,17.17
2002,1,31,32.525,24.825,0.0,17.19
2002,2,1,32.525,24.825,0.0,17.1
2002,2,2,32.525,24.825,0.0,17.06
2002,2,3,32.525,24.825,0.0,17.07
2002,2,4,32.525,24.825,0.0,17.38
2002,2,5,32.525,24.825,0.0,17.71
2002,2,6,32.525,24.825,0.0,17.43
2002,2,7,32.525,24.825,0.0,17.25
2002,2,8,32.525,24.825,0.0,17.26
2002,2,9,32.525,24.825,0.0,17.23
2002,2,10,32.525,24.825,0.0,17.13
2002,2,11,32.525,24.825,0.0,17.11
2002,2,12,32.525,24.825,0.0,17.32
2002,2,13,32.525,24.825,0.0,17.330000000000002
2002,2,14,32.525,24.825,0.0,17.2
2002,2,15,32.525,24.825,0.0,16.78
2002,2,16,32.525,24.825,0.0,17.02
2002,2,17,32.525,24.825,0.0,17.07
2002,2,18,32.525,24.825,0.0,17.17
2002,2,19,32.525,24.825,0.0,17.1
2002,2,20,32.525,24.825,0.0,17.07
2002,2,21,32.525,24.825,0.0,17.0
2002,2,22,32.525,24.825,0.0,16.86
2002,2,23,32.525,24.825,0.0,17.19
2002,2,24,32.525,24.825,0.0,17.02
2002,2,25,32.525,24.825,0.0,16.76
2002,2,26,32.525,24.825,0.0,16.72
2002,2,27,32.525,24.825,0.0,16.75
2002,2,28,32.525,24.825,0.0,16.64
2002,3,1,32.525,24.825,0.0,16.59
2002,3,2,32.525,24.825,0.0,16.75
2002,3,3,32.525,24.825,0.0,16.71
2002,3,4,32.525,24.825,0.0,16.64
2002,3,5,32.525,24.825,0.0,17.45
2002,3,6,32.525,24.825,0.0,17.080000000000002
2002,3,7,32.525,24.825,0.0,17.2
2002,3,8,32.525,24.825,0.0,17.64
2002,3,9,32.525,24.825,0.0,17.54
2002,3,10,32.525,24.825,0.0,17.490000000000002
2002,3,11,32.525,24.825,0.0,17.36
2002,3,12,32.525,24.825,0.0,17.75
2002,3,13,32.525,24.825,0.0,17.17
2002,3,14,32.525,24.825,0.0,17.03
2002,3,15,32.525,24.825,0.0,16.9
2002,3,16,32.525,24.825,0.0,16.87
2002,3,17,32.525,24.825,0.0,16.75
2002,3,18,32.525,24.825,0.0,17.02
2002,3,19,32.525,24.825,0.0,17.0
2002,3,20,32.525,24.825,0.0,17.16
2002,3,21,32.525,24.825,0.0,17.18
2002,3,22,32.525,24.825,0.0,17.26
2002,3,23,32.525,24.825,0.0,17.28
2002,3,24,32.525,24.825,0.0,17.330000000000002
2002,3,25,32.525,24.825,0.0,17.41
2002,3,26,32.525,24.825,0.0,17.12
2002,3,27,32.525,24.825,0.0,17.07
2002,3,28,32.525,24.825,0.0,17.0
2002,3,29,32.525,24.825,0.0,16.95
2002,3,30,32.525,24.825,0.0,16.96
2002,3,31,32.525,24.825,0.0,16.9
2002,4,1,32.525,24.825,0.0,16.91
2002,4,2,32.525,24.825,0.0,16.97
2002,4,3,32.525,24.825,0.0,16.91
2002,4,4,32.525,24.825,0.0,16.91
2002,4,5,32.525,24.825,0.0,17.02
2002,4,6,32.525,24.825,0.0,17.02
2002,4,7,32.525,24.825,0.0,17.19
2002,4,8,32.525,24.825,0.0,17.64
2002,4,9,32.525,24.825,0.0,17.72
2002,4,10,32.525,24.825,0.0,17.740000000000002
2002,4,11,32.525,24.825,0.0,18.43
2002,4,12,32.525,24.825,0.0,18.14
2002,4,13,32.525,24.825,0.0,17.59
2002,4,14,32.525,24.825,0.0,17.45
2002,4,15,32.525,24.825,0.0,17.22
2002,4,16,32.525,24.825,0.0,17.650000000000002
2002,4,17,32.525,24.825,0.0,17.6
2002,4,18,32.525,24.825,0.0,17.73
2002,4,19,32.525,24.825,0.0,17.68
2002,4,20,32.525,24.825,0.0,17.75
2002,4,21,32.525,24.825,0.0,17.900000000000002
2002,4,22,32.525,24.825,0.0,17.95
2002,4,23,32.525,24.825,0.0,17.94
2002,4,24,32.525,24.825,0.0,17.900000000000002
2002,4,25,32.525,24.825,0.0,17.900000000000002
2002,4,26,32.525,24.825,0.0,17.85
2002,4,27,32.525,24.825,0.0,18.09
2002,4,28,32.525,24.825,0.0,18.14
2002,4,29,32.525,24.825,0.0,18.18
2002,4,30,32.525,24.825,0.0,18.650000000000002
2002,5,1,32.525,24.825,0.0,18.79
2002,5,2,32.525,24.825,0.0,19.04
2002,5,3,32.525,24.825,0.0,19.25
2002,5,4,32.525,24.825,0.0,19.25
2002,5,5,32.525,24.825,0.0,19.09
2002,5,6,32.525,24.825,0.0,18.94
2002,5,7,32.525,24.825,0.0,19.150000000000002
2002,5,8,32.525,24.825,0.0,18.81
2002,5,9,32.525,24.825,0.0,18.97
2002,5,10,32.525,24.825,0.0,19.52
2002,5,11,32.525,24.825,0.0,19.93
2002,5,12,32.525,24.825,0.0,20.09
2002,5,13,32.525,24.825,0.0,19.78
2002,5,14,32.525,24.825,0.0,19.740000000000002
2002,5,15,32.525,24.825,0.0,19.830000000000002
2002,5,16,32.525,24.825,0.0,20.09
2002,5,17,32.525,24.825,0.0,20.2
2002,5,18,32.525,24.825,0.0,20.27
2002,5,19,32.525,24.825,0.0,20.59
2002,5,20,32.525,24.825,0.0,20.44
2002,5,21,32.525,24.825,0.0,20.38
