time,latitude,longitude,CRW_DHW,CRW_SST
UTC,degrees_north,degrees_east,Celsius weeks,Celsius
1999-01-01T12:00:00Z,8.575003,119.57502,0.0,28.23
1999-01-02T12:00:00Z,8.575003,119.57502,0.0,27.85
1999-01-03T12:00:00Z,8.575003,119.57502,0.0,27.8
1999-01-04T12:00:00Z,8.575003,119.57502,0.0,27.8
1999-01-05T12:00:00Z,8.575003,119.57502,0.0,27.77
1999-01-06T12:00:00Z,8.575003,119.57502,0.0,27.900000000000002
1999-01-07T12:00:00Z,8.575003,119.57502,0.0,28.34
1999-01-08T12:00:00Z,8.575003,119.57502,0.0,28.35
1999-01-09T12:00:00Z,8.575003,119.57502,0.0,28.1
1999-01-10T12:00:00Z,8.575003,119.57502,0.0,28.05
1999-01-11T12:00:00Z,8.575003,119.57502,0.0,28.25
1999-01-12T12:00:00Z,8.575003,119.57502,0.0,28.39
1999-01-13T12:00:00Z,8.575003,119.57502,0.0,28.32
1999-01-14T12:00:00Z,8.575003,119.57502,0.0,28.28
1999-01-15T12:00:00Z,8.575003,119.57502,0.0,28.900000000000002
1999-01-16T12:00:00Z,8.575003,119.57502,0.0,28.82
1999-01-17T12:00:00Z,8.575003,119.57502,0.0,28.560000000000002
1999-01-18T12:00:00Z,8.575003,119.57502,0.0,27.79
1999-01-19T12:00:00Z,8.575003,119.57502,0.0,27.71
1999-01-20T12:00:00Z,8.575003,119.57502,0.0,28.05
1999-01-21T12:00:00Z,8.575003,119.57502,0.0,27.97
1999-01-22T12:00:00Z,8.575003,119.57502,0.0,27.900000000000002
1999-01-23T12:00:00Z,8.575003,119.57502,0.0,27.69
1999-01-24T12:00:00Z,8.575003,119.57502,0.0,27.62
1999-01-25T12:00:00Z,8.575003,119.57502,0.0,27.5
1999-01-26T12:00:00Z,8.575003,119.57502,0.0,27.86
1999-01-27T12:00:00Z,8.575003,119.57502,0.0,27.89
1999-01-28T12:00:00Z,8.575003,119.57502,0.0,27.830000000000002
1999-01-29T12:00:00Z,8.575003,119.57502,0.0,27.54
1999-01-30T12:00:00Z,8.575003,119.57502,0.0,27.48
1999-01-31T12:00:00Z,8.575003,119.57502,0.0,27.47
1999-02-01T12:00:00Z,8.575003,119.57502,0.0,27.46
1999-02-02T12:00:00Z,8.575003,119.57502,0.0,27.3
1999-02-03T12:00:00Z,8.575003,119.57502,0.0,27.28
1999-02-04T12:00:00Z,8.575003,119.57502,0.0,26.810000000000002
1999-02-05T12:00:00Z,8.575003,119.57502,0.0,26.53
1999-02-06T12:00:00Z,8.575003,119.57502,0.0,26.51
1999-02-07T12:00:00Z,8.575003,119.57502,0.0,26.560000000000002
1999-02-08T12:00:00Z,8.575003,119.57502,0.0,26.52
1999-02-09T12:00:00Z,8.575003,119.57502,0.0,26.61
1999-02-10T12:00:00Z,8.575003,119.57502,0.0,26.61
1999-02-11T12:00:00Z,8.575003,119.57502,0.0,27.17
1999-02-12T12:00:00Z,8.575003,119.57502,0.0,27.560000000000002
1999-02-13T12:00:00Z,8.575003,119.57502,0.0,27.560000000000002
1999-02-14T12:00:00Z,8.575003,119.57502,0.0,27.52
1999-02-15T12:00:00Z,8.575003,119.57502,0.0,27.42
1999-02-16T12:00:00Z,8.575003,119.57502,0.0,27.18
1999-02-17T12:00:00Z,8.575003,119.57502,0.0,27.27
1999-02-18T12:00:00Z,8.575003,119.57502,0.0,27.27
1999-02-19T12:00:00Z,8.575003,119.57502,0.0,27.16
1999-02-20T12:00:00Z,8.575003,119.57502,0.0,27.01
1999-02-21T12:00:00Z,8.575003,119.57502,0.0,26.77
1999-02-22T12:00:00Z,8.575003,119.57502,0.0,26.78
1999-02-23T12:00:00Z,8.575003,119.57502,0.0,26.75
1999-02-24T12:00:00Z,8.575003,119.57502,0.0,26.990000000000002
1999-02-25T12:00:00Z,8.575003,119.57502,0.0,27.060000000000002
1999-02-26T12:00:00Z,8.575003,119.57502,0.0,27.1
1999-02-27T12:00:00Z,8.575003,119.57502,0.0,27.07
1999-02-28T12:00:00Z,8.575003,119.57502,0.0,27.6
1999-03-01T12:00:00Z,8.575003,119.57502,0.0,27.48
1999-03-02T12:00:00Z,8.575003,119.57502,0.0,27.45
1999-03-03T12:00:00Z,8.575003,119.57502,0.0,27.09
1999-03-04T12:00:00Z,8.575003,119.57502,0.0,26.8
1999-03-05T12:00:00Z,8.575003,119.57502,0.0,26.91
1999-03-06T12:00:00Z,8.575003,119.57502,0.0,26.810000000000002
1999-03-07T12:00:00Z,8.575003,119.57502,0.0,27.77
1999-03-08T12:00:00Z,8.575003,119.57502,0.0,27.78
1999-03-09T12:00:00Z,8.575003,119.57502,0.0,27.76
1999-03-10T12:00:00Z,8.575003,119.57502,0.0,27.84
1999-03-11T12:00:00Z,8.575003,119.57502,0.0,27.86
1999-03-12T12:00:00Z,8.575003,119.57502,0.0,27.86
1999-03-13T12:00:00Z,8.575003,119.57502,0.0,27.6
1999-03-14T12:00:00Z,8.575003,119.57502,0.0,27.740000000000002
1999-03-15T12:00:00Z,8.575003,119.57502,0.0,27.62
1999-03-16T12:00:00Z,8.575003,119.57502,0.0,27.650000000000002
1999-03-17T12:00:00Z,8.575003,119.57502,0.0,27.88
1999-03-18T12:00:00Z,8.575003,119.57502,0.0,27.96
1999-03-19T12:00:00Z,8.575003,119.57502,0.0,27.94
1999-03-20T12:00:00Z,8.575003,119.57502,0.0,28.32
1999-03-21T12:00:00Z,8.575003,119.57502,0.0,28.28
1999-03-22T12:00:00Z,8.575003,119.57502,0.0,28.22
1999-03-23T12:00:00Z,8.575003,119.57502,0.0,27.85
1999-03-24T12:00:00Z,8.575003,119.57502,0.0,27.93
1999-03-25T12:00:00Z,8.575003,119.57502,0.0,27.97
1999-03-26T12:00:00Z,8.575003,119.57502,0.0,28.2
1999-03-27T12:00:00Z,8.575003,119.57502,0.0,28.21
1999-03-28T12:00:00Z,8.575003,119.57502,0.0,28.21
1999-03-29T12:00:00Z,8.575003,119.57502,0.0,27.92
1999-03-30T12:00:00Z,8.575003,119.57502,0.0,27.79
1999-03-31T12:00:00Z,8.575003,119.57502,0.0,27.77
1999-04-01T12:00:00Z,8.575003,119.57502,0.0,27.75
1999-04-02T12:00:00Z,8.575003,119.57502,0.0,28.07
1999-04-03T12:00:00Z,8.575003,119.57502,0.0,28.330000000000002
1999-04-04T12:00:00Z,8.575003,119.57502,0.0,28.39
1999-04-05T12:00:00Z,8.575003,119.57502,0.0,28.22
1999-04-06T12:00:00Z,8.575003,119.57502,0.0,28.28
1999-04-07T12:00:00Z,8.575003,119.57502,0.0,28.330000000000002
1999-04-08T12:00:00Z,8.575003,119.57502,0.0,29.36
1999-04-09T12:00:00Z,8.575003,119.57502,0.0,29.35
1999-04-10T12:00:00Z,8.575003,119.57502,0.0,29.57
1999-04-11T12:00:00Z,8.575003,119.57502,0.0,29.68
1999-04-12T12:00:00Z,8.575003,119.57502,0.0,29.78
1999-04-13T12:00:00Z,8.575003,119.57502,0.0,29.87
1999-04-14T12:00:00Z,8.575003,119.57502,0.0,29.650000000000002
1999-04-15T12:00:00Z,8.575003,119.57502,0.0,29.580000000000002
1999-04-16T12:00:00Z,8.575003,119.57502,0.0,28.71
1999-04-17T12:00:00Z,8.575003,119.57502,0.0,28.240000000000002
1999-04-18T12:00:00Z,8.575003,119.57502,0.0,28.16
1999-04-19T12:00:00Z,8.575003,119.57502,0.0,28.330000000000002
1999-04-20T12:00:00Z,8.575003,119.57502,0.0,28.51
1999-04-21T12:00:00Z,8.575003,119.57502,0.0,28.57
1999-04-22T12:00:00Z,8.575003,119.57502,0.0,28.67
1999-04-23T12:00:00Z,8.575003,119.57502,0.0,28.68
1999-04-24T12:00:00Z,8.575003,119.57502,0.0,28.69
1999-04-25T12:00:00Z,8.575003,119.57502,0.0,28.71
1999-04-26T12:00:00Z,8.575003,119.57502,0.0,28.57
1999-04-27T12:00:00Z,8.575003,119.57502,0.0,28.19
1999-04-28T12:00:00Z,8.575003,119.57502,0.0,28.25
1999-04-29T12:00:00Z,8.575003,119.57502,0.0,28.39
1999-04-30T12:00:00Z,8.575003,119.57502,0.0,29.25
1999-05-01T12:00:00Z,8.575003,119.57502,0.0,29.330000000000002
1999-05-02T12:00:00Z,8.575003,119.57502,0.0,29.13
1999-05-03T12:00:00Z,8.575003,119.57502,0.0,29.490000000000002
1999-05-04T12:00:00Z,8.575003,119.57502,0.0,29.47
1999-05-05T12:00:00Z,8.575003,119.57502,0.0,29.51
1999-05-06T12:00:00Z,8.575003,119.57502,0.0,29.44
1999-05-07T12:00:00Z,8.575003,119.57502,0.0,29.650000000000002
1999-05-08T12:00:00Z,8.575003,119.57502,0.0,30.04
1999-05-09T12:00:00Z,8.575003,119.57502,0.0,29.87
